Transaction_ID,User_ID,Transaction_Description,Amount,Location,Timestamp
3119,3758,PayPal Transfer $5481.0,5481,"Port Stephanie, Moldova",18-01-2025 05:55
3120,3141,PayPal Transfer $7644.64,7644.64,"Lake Tiffanybury, Hong Kong",04-03-2025 13:04
3121,3999,Credit Card Payment $6575.79,6575.79,"Ryanhaven, Brunei Darussalam",07-02-2025 14:09
3122,4092,Gas Station Payment $7777.14,7777.14,"Jasonstad, Puerto Rico",11-03-2025 22:09
3123,2330,Gas Station Payment $3190.1,3190.1,"Port Joshuaborough, South Africa",08-01-2025 23:55
3124,1099,Credit Card Payment $7245.32,7245.32,"Nguyenbury, Tuvalu",25-02-2025 00:24
3125,3345,Gas Station Payment $7917.37,7917.37,"New Adrianatown, Nigeria",07-02-2025 03:39
3126,2313,Gas Station Payment $1110.15,1110.15,"Glenville, Bahrain",22-01-2025 21:04
3127,3790,Credit Card Payment $7457.85,7457.85,"Davisburgh, Barbados",17-01-2025 18:43
3128,1188,Suspicious Wire Transfer $5597.93,5597.93,"Tonyabury, Mali",23-01-2025 13:06
3129,2652,Suspicious Wire Transfer $3006.23,3006.23,"Melissamouth, Malaysia",05-01-2025 14:03
3130,3347,Walmart Shopping $8012.1,8012.1,"Perrybury, Vanuatu",10-01-2025 02:28
3131,3734,Walmart Shopping $9914.63,9914.63,"Jasonborough, Senegal",19-01-2025 05:17
3132,3164,Suspicious Wire Transfer $310.13,310.13,"Rhodestown, Tanzania",05-03-2025 07:56
3133,2449,Suspicious Wire Transfer $9206.54,9206.54,"West Lonnieside, Bhutan",17-01-2025 07:37
3134,1315,Walmart Shopping $8363.39,8363.39,"Port Melissamouth, Guinea",14-02-2025 13:53
3135,2436,Amazon Purchase $5556.57,5556.57,"South Annamouth, Cameroon",09-03-2025 16:31
3136,1297,Gas Station Payment $403.49,403.49,"Lake Raymondtown, Grenada",16-01-2025 11:15
3137,1061,Credit Card Payment $2312.69,2312.69,"North Robertborough, Hong Kong",06-03-2025 14:03
3138,2854,Walmart Shopping $3252.95,3252.95,"Woodshire, Belarus",07-01-2025 05:33
3139,1857,Credit Card Payment $8207.45,8207.45,"West Andrew, Taiwan",07-03-2025 06:59
3140,3923,Gas Station Payment $4875.08,4875.08,"Harrisshire, Guyana",11-01-2025 20:09
3141,1772,Walmart Shopping $2101.3,2101.3,"New Brianahaven, Saudi Arabia",03-03-2025 20:43
3142,1549,Amazon Purchase $6059.66,6059.66,"Lunaberg, Uzbekistan",01-03-2025 05:53
3143,2165,Suspicious Wire Transfer $2979.18,2979.18,"Port Jessica, Central African Republic",13-02-2025 15:51
3144,1040,Suspicious Wire Transfer $856.97,856.97,"Madisonbury, Uzbekistan",26-01-2025 23:11
3145,1146,Gas Station Payment $5399.02,5399.02,"Lake Blake, Iceland",05-01-2025 14:05
3146,3859,Credit Card Payment $2072.95,2072.95,"South Melissachester, Wallis and Futuna",01-01-2025 01:08
3147,4944,Credit Card Payment $7093.4,7093.4,"Shaunchester, Mauritania",02-02-2025 13:33
3148,4293,Gas Station Payment $9108.22,9108.22,"Juliamouth, Sao Tome and Principe",19-01-2025 01:42
3149,4301,Walmart Shopping $3984.93,3984.93,"New Deborahton, Uganda",03-02-2025 19:50
3150,3599,Credit Card Payment $8390.19,8390.19,"East Brad, Tokelau",26-02-2025 03:09
3151,2464,Amazon Purchase $971.51,971.51,"Nicholasmouth, Marshall Islands",11-01-2025 03:58
3152,4807,PayPal Transfer $4514.19,4514.19,"Lake Holly, Zambia",17-02-2025 10:03
3153,1967,Walmart Shopping $5150.69,5150.69,"North Christiemouth, Portugal",23-01-2025 12:55
3154,1937,Walmart Shopping $9342.1,9342.1,"Port Ericaville, Northern Mariana Islands",20-01-2025 20:02
3155,2152,PayPal Transfer $6209.02,6209.02,"Danielhaven, Burundi",10-01-2025 17:09
3156,3948,Gas Station Payment $4578.14,4578.14,"Lake Sarah, Hungary",11-02-2025 21:32
3157,1951,Amazon Purchase $875.6,875.6,"Thomasfurt, Russian Federation",17-02-2025 23:53
3158,2676,Walmart Shopping $4651.43,4651.43,"North Kara, Portugal",01-03-2025 19:34
3159,2252,Amazon Purchase $5112.55,5112.55,"Port Elizabeth, Guadeloupe",20-02-2025 10:31
3160,4591,Gas Station Payment $61.41,61.41,"New Michaelborough, Luxembourg",03-03-2025 02:00
3161,2902,Walmart Shopping $277.26,277.26,"New Crystalview, Tonga",02-03-2025 03:11
3162,2843,PayPal Transfer $9221.59,9221.59,"Hansenland, New Zealand",14-02-2025 07:15
3163,2405,Walmart Shopping $8065.69,8065.69,"East Stephen, Somalia",05-03-2025 17:06
3164,4383,Walmart Shopping $3646.52,3646.52,"Cameronmouth, Afghanistan",13-01-2025 23:55
3165,4665,Credit Card Payment $708.12,708.12,"North Sarahbury, Ukraine",12-01-2025 06:47
3166,1295,Credit Card Payment $251.72,251.72,"Bergermouth, New Caledonia",08-02-2025 16:26
3167,4640,PayPal Transfer $4881.97,4881.97,"Lake Nicoleport, Czech Republic",20-01-2025 07:34
3168,4314,Amazon Purchase $3436.83,3436.83,"Port Angelastad, Suriname",11-03-2025 08:26
3169,3828,Walmart Shopping $630.83,630.83,"Jenkinsmouth, Uganda",12-02-2025 17:26
3170,3033,Suspicious Wire Transfer $7536.76,7536.76,"Curtisstad, United States Minor Outlying Islands",20-02-2025 03:08
3171,1244,Credit Card Payment $1877.73,1877.73,"South Jameschester, Fiji",01-01-2025 20:18
3172,1934,Suspicious Wire Transfer $310.19,310.19,"New Karen, Turkmenistan",24-02-2025 00:17
3173,4018,Walmart Shopping $6037.46,6037.46,"New Mark, Holy See (Vatican City State)",25-02-2025 16:30
3174,4657,Credit Card Payment $5324.62,5324.62,"Port Annemouth, Mexico",10-03-2025 17:07
3175,3195,Walmart Shopping $1056.84,1056.84,"North Shannon, Australia",11-01-2025 06:04
3176,4368,Credit Card Payment $8788.06,8788.06,"West Tonyberg, Papua New Guinea",07-03-2025 19:16
3177,2879,Amazon Purchase $6117.08,6117.08,"South Jason, Guinea-Bissau",22-01-2025 16:25
3178,1990,Walmart Shopping $7839.27,7839.27,"Port Diamondport, Albania",10-01-2025 12:58
3179,1741,Gas Station Payment $7791.87,7791.87,"East Helenfurt, Ukraine",10-03-2025 23:15
3180,1995,Gas Station Payment $4242.92,4242.92,"Dickersonborough, Moldova",30-01-2025 11:32
3181,2092,PayPal Transfer $6921.4,6921.4,"Justinfort, El Salvador",07-02-2025 15:25
3182,2867,PayPal Transfer $4429.24,4429.24,"West Bradley, Guatemala",09-01-2025 08:05
3183,3591,Amazon Purchase $6574.31,6574.31,"Brooksburgh, Equatorial Guinea",01-01-2025 11:27
3184,2476,Gas Station Payment $1488.02,1488.02,"Port Michaeltown, Antigua and Barbuda",26-01-2025 05:49
3185,1076,Amazon Purchase $7298.73,7298.73,"North Brandon, Denmark",22-01-2025 11:13
3186,3053,Suspicious Wire Transfer $2766.51,2766.51,"Erinland, Faroe Islands",27-01-2025 10:57
3187,4018,Amazon Purchase $2578.65,2578.65,"Port Ericfort, British Indian Ocean Territory (Chagos Archipelago)",16-01-2025 03:32
3188,4903,Gas Station Payment $8375.16,8375.16,"South Tonya, Sudan",11-02-2025 17:16
3189,1999,Amazon Purchase $6308.93,6308.93,"Port Patricia, Canada",28-01-2025 01:48
3190,3491,Gas Station Payment $3655.61,3655.61,"West Tyler, Latvia",29-01-2025 02:54
3191,1868,Gas Station Payment $933.91,933.91,"Andrewmouth, Somalia",27-01-2025 06:36
3192,3744,Walmart Shopping $4693.68,4693.68,"Scottville, Serbia",17-02-2025 10:32
3193,3010,Gas Station Payment $5895.99,5895.99,"Gregoryfort, Netherlands Antilles",11-02-2025 02:25
3194,3431,Walmart Shopping $272.35,272.35,"Alejandroview, Syrian Arab Republic",22-01-2025 01:10
3195,4130,Gas Station Payment $9900.94,9900.94,"Collierborough, Cook Islands",02-03-2025 03:00
3196,1828,PayPal Transfer $8585.84,8585.84,"New Andreastad, Fiji",20-02-2025 10:55
3197,1709,Gas Station Payment $5362.92,5362.92,"Port Travis, Panama",21-02-2025 09:30
3198,4131,Credit Card Payment $3742.67,3742.67,"East Donna, Equatorial Guinea",12-02-2025 13:31
3199,2510,Walmart Shopping $3901.14,3901.14,"Blackborough, Georgia",02-03-2025 01:36
3200,2054,Walmart Shopping $7892.92,7892.92,"Jillburgh, Haiti",07-02-2025 13:14
3201,4939,Walmart Shopping $1787.26,1787.26,"Port Justin, Kiribati",21-01-2025 14:41
3202,3324,PayPal Transfer $2493.22,2493.22,"New Heather, Uzbekistan",06-01-2025 01:26
3203,4181,Suspicious Wire Transfer $4584.43,4584.43,"East Markshire, San Marino",09-01-2025 18:31
3204,2121,Credit Card Payment $260.88,260.88,"East Karen, Afghanistan",14-02-2025 15:08
3205,4128,Credit Card Payment $5314.88,5314.88,"Beasleyberg, Samoa",21-02-2025 15:49
3206,1253,Amazon Purchase $3555.51,3555.51,"New Christopherside, Malaysia",17-01-2025 19:42
3207,3734,Credit Card Payment $7175.53,7175.53,"New Cynthia, Grenada",06-02-2025 09:25
3208,3463,Credit Card Payment $7822.85,7822.85,"East Jessicafurt, Tuvalu",04-03-2025 16:25
3209,3920,Walmart Shopping $3277.84,3277.84,"Jenniferchester, Guam",21-01-2025 20:00
3210,3151,Credit Card Payment $9164.17,9164.17,"West Deborahchester, Ecuador",06-03-2025 21:25
3211,4161,PayPal Transfer $4141.0,4141,"East Stephanie, Sri Lanka",06-02-2025 03:16
3212,4417,Gas Station Payment $5904.72,5904.72,"North Davidtown, British Indian Ocean Territory (Chagos Archipelago)",18-02-2025 17:02
3213,2640,Credit Card Payment $1611.4,1611.4,"Aaronton, New Caledonia",01-01-2025 00:56
3214,4294,Suspicious Wire Transfer $1000.59,1000.59,"Stantonfort, Ghana",09-03-2025 22:53
3215,3595,Credit Card Payment $6961.73,6961.73,"Carlsonville, Cape Verde",27-02-2025 02:20
3216,3523,Walmart Shopping $2231.18,2231.18,"East Ronaldside, Bahrain",24-02-2025 04:11
3217,4867,Suspicious Wire Transfer $2431.87,2431.87,"West Tammymouth, Peru",05-03-2025 19:00
3218,1930,Credit Card Payment $7563.42,7563.42,"Julietown, French Guiana",02-02-2025 03:55
3219,1386,Amazon Purchase $5383.76,5383.76,"Marystad, Namibia",22-02-2025 12:11
3220,3384,Walmart Shopping $3225.3,3225.3,"Mariaburgh, Paraguay",22-02-2025 14:01
3221,4999,Credit Card Payment $8740.03,8740.03,"Barbaratown, United States Virgin Islands",01-01-2025 12:47
3222,4229,Suspicious Wire Transfer $9759.41,9759.41,"Victoriaside, Reunion",06-03-2025 03:55
3223,1354,Walmart Shopping $590.9,590.9,"Port Pamela, United Arab Emirates",01-02-2025 22:52
3224,3602,Gas Station Payment $2572.62,2572.62,"Lake Susanport, Venezuela",07-02-2025 04:11
3225,4441,Gas Station Payment $7618.32,7618.32,"Bushview, Suriname",12-02-2025 17:13
3226,1348,Gas Station Payment $214.57,214.57,"Lake Willie, Falkland Islands (Malvinas)",22-02-2025 22:08
3227,3586,Walmart Shopping $7801.74,7801.74,"Luisfurt, Slovenia",25-02-2025 08:21
3228,4435,Suspicious Wire Transfer $7977.98,7977.98,"Greenton, India",12-02-2025 15:17
3229,2597,Credit Card Payment $2211.85,2211.85,"Lake Linda, Mauritania",14-02-2025 11:50
3230,4574,Suspicious Wire Transfer $6474.86,6474.86,"New Richard, Germany",16-01-2025 14:13
3231,4966,Gas Station Payment $9856.88,9856.88,"Heidiport, Croatia",12-02-2025 15:28
3232,4606,Suspicious Wire Transfer $4720.12,4720.12,"Port Debra, Saint Vincent and the Grenadines",24-01-2025 06:43
3233,3353,Amazon Purchase $8521.48,8521.48,"Stevenview, Jamaica",01-01-2025 03:38
3234,1131,Walmart Shopping $1945.38,1945.38,"Christophertown, Papua New Guinea",30-01-2025 18:04
3235,1570,Walmart Shopping $5921.75,5921.75,"Helenbury, Bahamas",16-02-2025 05:31
3236,1199,Walmart Shopping $9365.05,9365.05,"Amandaberg, Palestinian Territory",26-01-2025 09:09
3237,3166,Credit Card Payment $7213.4,7213.4,"New Kevinside, Angola",27-01-2025 02:44
3238,2825,PayPal Transfer $6091.6,6091.6,"Mercadofurt, Mauritius",28-01-2025 09:17
3239,4804,Amazon Purchase $8807.72,8807.72,"Morganhaven, Seychelles",29-01-2025 05:33
3240,4725,Walmart Shopping $2755.4,2755.4,"Sharpchester, United States of America",02-03-2025 04:06
3241,4710,Walmart Shopping $8939.94,8939.94,"Lake Andrewbury, Palestinian Territory",06-03-2025 08:57
3242,4548,Gas Station Payment $6429.73,6429.73,"New Edwardstad, Tonga",12-02-2025 06:53
3243,4629,Amazon Purchase $4874.54,4874.54,"Lake Karen, Czech Republic",18-02-2025 03:26
3244,1313,Walmart Shopping $1707.5,1707.5,"Melissaview, Peru",06-03-2025 12:55
3245,4250,Credit Card Payment $1660.97,1660.97,"New Eileenberg, Korea",21-02-2025 04:50
3246,2733,Gas Station Payment $550.91,550.91,"West Jessicaland, Suriname",10-02-2025 12:24
3247,2959,Gas Station Payment $5090.91,5090.91,"Lovefurt, Lebanon",12-01-2025 14:56
3248,3119,Walmart Shopping $9715.81,9715.81,"Wisehaven, Pitcairn Islands",14-01-2025 18:56
3249,1995,Suspicious Wire Transfer $2431.09,2431.09,"West Jonathanburgh, Mali",28-01-2025 11:31
3250,2567,Suspicious Wire Transfer $6338.2,6338.2,"Jamestown, Trinidad and Tobago",01-03-2025 10:43
3251,3609,Amazon Purchase $1096.68,1096.68,"North Antonio, Mauritania",28-01-2025 09:09
3252,3623,PayPal Transfer $9610.35,9610.35,"Port Megantown, Cuba",01-01-2025 06:38
3253,4217,Amazon Purchase $267.48,267.48,"New Matthew, Botswana",12-02-2025 00:16
3254,3617,Gas Station Payment $3702.18,3702.18,"East Christian, Trinidad and Tobago",18-02-2025 01:15
3255,1580,Credit Card Payment $6445.22,6445.22,"East Diana, Italy",14-01-2025 06:24
3256,3205,Credit Card Payment $4870.73,4870.73,"Bentleyport, Saint Helena",28-01-2025 03:31
3257,2207,Amazon Purchase $7334.47,7334.47,"New Jamesmouth, Malaysia",01-01-2025 08:25
3258,1023,Walmart Shopping $5569.84,5569.84,"Mcmillanland, Zambia",05-03-2025 16:35
3259,1917,Walmart Shopping $4119.26,4119.26,"West Linda, Ecuador",01-03-2025 00:05
3260,4586,Gas Station Payment $7914.15,7914.15,"Davisview, American Samoa",27-01-2025 23:07
3261,2423,Amazon Purchase $7686.27,7686.27,"Heathertown, Liberia",25-02-2025 05:55
3262,2859,Gas Station Payment $6671.4,6671.4,"South Dillon, Malta",05-03-2025 22:10
3263,3068,PayPal Transfer $5510.7,5510.7,"Lake Danielstad, Dominica",24-01-2025 12:06
3264,1335,Suspicious Wire Transfer $8916.41,8916.41,"Joshuaside, United States of America",15-01-2025 12:26
3265,2131,PayPal Transfer $4450.61,4450.61,"New Nathan, Singapore",09-02-2025 05:04
3266,3507,Gas Station Payment $4994.04,4994.04,"Tammyland, Congo",10-03-2025 20:58
3267,1487,Gas Station Payment $4411.96,4411.96,"Morrisside, Netherlands",07-02-2025 13:14
3268,2355,Walmart Shopping $6770.87,6770.87,"Fosterport, Myanmar",21-02-2025 09:03
3269,2234,Walmart Shopping $6566.9,6566.9,"Robertville, Saint Helena",26-02-2025 08:39
3270,3716,Walmart Shopping $5622.43,5622.43,"Dennisville, Fiji",26-02-2025 10:17
3271,1052,Suspicious Wire Transfer $5.25,5.25,"Garciaport, Sudan",05-03-2025 23:47
3272,2843,Suspicious Wire Transfer $117.53,117.53,"Port Robertbury, Georgia",10-03-2025 13:10
3273,2824,PayPal Transfer $3156.26,3156.26,"Port Marissastad, Monaco",16-02-2025 15:59
3274,2456,Gas Station Payment $1979.08,1979.08,"New Tara, Cocos (Keeling) Islands",05-03-2025 15:05
3275,4948,Walmart Shopping $465.83,465.83,"Kennedyville, Venezuela",26-01-2025 20:30
3276,4325,PayPal Transfer $478.55,478.55,"Joyceview, Guam",18-02-2025 15:55
3277,2799,PayPal Transfer $6928.53,6928.53,"Dunnshire, Colombia",07-01-2025 01:25
3278,2336,Suspicious Wire Transfer $4566.15,4566.15,"East Kellyville, Namibia",07-01-2025 15:52
3279,2005,Suspicious Wire Transfer $8238.33,8238.33,"North Heather, Moldova",31-01-2025 15:33
3280,1471,Walmart Shopping $8304.73,8304.73,"Williamsstad, Korea",03-01-2025 08:33
3281,4243,Walmart Shopping $105.1,105.1,"East Patriciaville, Montenegro",11-02-2025 09:40
3282,2730,Amazon Purchase $6707.97,6707.97,"Nicolehaven, Venezuela",26-02-2025 16:53
3283,1190,Amazon Purchase $1092.53,1092.53,"Thomasland, Korea",11-02-2025 07:59
3284,2385,Credit Card Payment $3261.44,3261.44,"Andrewland, Holy See (Vatican City State)",17-02-2025 20:18
3285,2566,Gas Station Payment $4499.47,4499.47,"Parkchester, Greece",11-02-2025 19:35
3286,2219,Suspicious Wire Transfer $1008.65,1008.65,"Lamchester, Honduras",10-03-2025 05:12
3287,3620,Credit Card Payment $3409.02,3409.02,"Danielview, Palestinian Territory",09-01-2025 18:16
3288,4675,PayPal Transfer $7325.09,7325.09,"New Andrewside, Sweden",08-01-2025 16:12
3289,4915,Suspicious Wire Transfer $5151.77,5151.77,"North Johnland, Azerbaijan",11-01-2025 15:18
3290,1392,PayPal Transfer $202.94,202.94,"Tuckerfort, Luxembourg",24-01-2025 11:59
3291,3846,Gas Station Payment $4722.63,4722.63,"Crawfordville, Ukraine",02-03-2025 17:21
3292,1762,Credit Card Payment $295.13,295.13,"West Davidstad, Liechtenstein",25-01-2025 00:28
3293,4289,Credit Card Payment $9571.53,9571.53,"West Martin, Bermuda",13-03-2025 08:53
3294,3003,Credit Card Payment $4263.23,4263.23,"Port Jasonville, Mauritius",25-02-2025 23:49
3295,1302,Amazon Purchase $9004.18,9004.18,"New David, Mauritius",27-01-2025 07:00
3296,1776,Credit Card Payment $2812.29,2812.29,"South Cassandra, Korea",15-01-2025 21:19
3297,3609,PayPal Transfer $677.27,677.27,"Mcneilport, Turkmenistan",17-02-2025 14:47
3298,4400,Credit Card Payment $9823.58,9823.58,"Lake Brandon, Bermuda",07-02-2025 07:09
3299,3618,Amazon Purchase $8668.71,8668.71,"Jeffreyside, Colombia",26-02-2025 06:48
3300,1870,Credit Card Payment $1198.41,1198.41,"Natashaport, Sao Tome and Principe",12-01-2025 22:46
3301,1318,Amazon Purchase $2485.61,2485.61,"New Morgan, Paraguay",16-01-2025 07:23
3302,3879,Credit Card Payment $180.54,180.54,"Port Ronald, Uganda",07-02-2025 16:48
3303,3673,Walmart Shopping $8443.17,8443.17,"Lake Tylerton, Armenia",24-02-2025 01:50
3304,2940,Walmart Shopping $7083.05,7083.05,"Port Kristen, Anguilla",09-01-2025 17:53
3305,4432,Suspicious Wire Transfer $5032.42,5032.42,"Mooremouth, Armenia",21-01-2025 00:01
3306,2151,Amazon Purchase $5262.28,5262.28,"Jonathanstad, Algeria",08-02-2025 21:34
3307,2826,Suspicious Wire Transfer $4990.81,4990.81,"Craigtown, Papua New Guinea",28-01-2025 02:45
3308,4786,Suspicious Wire Transfer $81.98,81.98,"Braunville, Uruguay",12-03-2025 00:34
3309,4048,Suspicious Wire Transfer $1297.29,1297.29,"North Joseph, Lao People's Democratic Republic",12-03-2025 18:06
3310,1775,Credit Card Payment $6018.91,6018.91,"New Warren, Congo",18-01-2025 23:05
3311,4198,Walmart Shopping $6758.19,6758.19,"Lake Jamestown, Dominican Republic",10-02-2025 03:04
3312,1376,Credit Card Payment $4572.14,4572.14,"Garrettland, Israel",20-02-2025 14:00
3313,3475,Walmart Shopping $968.36,968.36,"South Robertshire, Mauritania",03-03-2025 13:05
3314,3384,Suspicious Wire Transfer $3153.47,3153.47,"New Andreamouth, Bangladesh",11-02-2025 21:53
3315,3477,Amazon Purchase $8811.92,8811.92,"Santosmouth, Finland",23-01-2025 22:46
3316,1436,PayPal Transfer $2283.48,2283.48,"Howardmouth, Turkmenistan",12-01-2025 06:53
3317,2646,Walmart Shopping $7281.36,7281.36,"Port Claudia, Korea",09-01-2025 09:01
3318,3929,PayPal Transfer $5227.84,5227.84,"West Allison, Kazakhstan",22-02-2025 18:27
3319,1366,Credit Card Payment $4781.93,4781.93,"North Karenburgh, Guam",12-01-2025 12:33
3320,3571,Credit Card Payment $1854.21,1854.21,"Seanshire, Svalbard & Jan Mayen Islands",05-01-2025 01:02
3321,1248,Walmart Shopping $148.44,148.44,"Hofort, Antigua and Barbuda",08-02-2025 05:16
3322,3152,Amazon Purchase $5319.65,5319.65,"Johnsonburgh, Sudan",30-01-2025 12:59
3323,4599,Amazon Purchase $8442.81,8442.81,"Justinfurt, Netherlands",31-01-2025 22:20
3324,1210,Credit Card Payment $6520.69,6520.69,"Craigberg, San Marino",20-02-2025 13:36
3325,2945,Credit Card Payment $658.95,658.95,"East Rachelview, Cyprus",12-01-2025 18:25
3326,2701,Amazon Purchase $4836.76,4836.76,"New Melindaside, Niue",21-02-2025 18:35
3327,2900,Gas Station Payment $9717.44,9717.44,"East Laurie, Zimbabwe",28-01-2025 21:55
3328,4903,Credit Card Payment $518.7,518.7,"New Rachel, American Samoa",23-02-2025 10:41
3329,3186,Amazon Purchase $2638.61,2638.61,"West Meghanfort, Chile",19-01-2025 00:39
3330,2676,Gas Station Payment $5746.12,5746.12,"Hensleychester, Comoros",22-02-2025 04:23
3331,1326,Credit Card Payment $6677.41,6677.41,"Lake David, El Salvador",23-01-2025 20:48
3332,4619,Suspicious Wire Transfer $64.31,64.31,"Lisamouth, Romania",20-01-2025 16:45
3333,4110,Amazon Purchase $8344.59,8344.59,"Raymondfort, Uganda",12-02-2025 07:46
3334,3145,Gas Station Payment $482.02,482.02,"Cainland, Gibraltar",09-02-2025 13:20
3335,2030,Gas Station Payment $5220.93,5220.93,"Lake Kennethview, Turkey",07-01-2025 09:20
3336,4056,PayPal Transfer $7931.37,7931.37,"East Samanthaberg, Samoa",04-03-2025 02:48
3337,4146,Suspicious Wire Transfer $9474.71,9474.71,"Carmenchester, Ghana",10-02-2025 20:02
3338,1022,Suspicious Wire Transfer $790.82,790.82,"Marcusstad, Guernsey",26-01-2025 22:03
3339,1284,PayPal Transfer $983.21,983.21,"North Tylerton, Switzerland",02-01-2025 07:16
3340,1962,Suspicious Wire Transfer $2955.22,2955.22,"East Charleschester, Taiwan",07-03-2025 06:21
3341,1960,Gas Station Payment $923.04,923.04,"New Travisstad, Lithuania",04-02-2025 04:39
3342,2788,Amazon Purchase $4536.57,4536.57,"Jonesshire, French Polynesia",26-01-2025 10:05
3343,3875,Amazon Purchase $5477.6,5477.6,"Port Michaelton, Guam",02-02-2025 07:14
3344,2097,Walmart Shopping $3219.72,3219.72,"Hullland, Dominican Republic",25-02-2025 08:23
3345,1181,PayPal Transfer $2911.83,2911.83,"New Phillipmouth, Vietnam",24-01-2025 23:04
3346,4667,Walmart Shopping $7057.81,7057.81,"Larryland, Lithuania",02-01-2025 12:20
3347,1339,Credit Card Payment $3838.26,3838.26,"Wilsonborough, Pitcairn Islands",15-02-2025 06:10
3348,1622,Suspicious Wire Transfer $4568.33,4568.33,"West Joseph, Niger",20-01-2025 19:22
3349,3339,PayPal Transfer $3628.77,3628.77,"West Scott, Northern Mariana Islands",22-02-2025 16:46
3350,4256,Amazon Purchase $3696.52,3696.52,"Emilyfort, Morocco",20-01-2025 09:28
3351,4469,Suspicious Wire Transfer $4130.07,4130.07,"East Mary, Cuba",01-03-2025 02:00
3352,4871,Walmart Shopping $3322.68,3322.68,"New Emilyfort, Mongolia",06-03-2025 04:09
3353,2946,Credit Card Payment $1385.03,1385.03,"West Bradley, Bermuda",10-03-2025 22:44
3354,3411,Amazon Purchase $1978.6,1978.6,"North Danielmouth, Guyana",01-01-2025 12:17
3355,1023,Suspicious Wire Transfer $9307.81,9307.81,"South Amanda, Gibraltar",06-01-2025 19:03
3356,2890,Gas Station Payment $1283.52,1283.52,"West Rebeccaport, Barbados",09-01-2025 15:44
3357,4915,Walmart Shopping $3837.17,3837.17,"South Vanessahaven, Sierra Leone",17-02-2025 04:15
3358,3256,Suspicious Wire Transfer $560.42,560.42,"Port Phillip, Germany",06-03-2025 08:10
3359,3067,Gas Station Payment $5393.72,5393.72,"West Lauraview, Aruba",09-02-2025 08:32
3360,4475,Walmart Shopping $6250.93,6250.93,"New Justinland, Chad",01-02-2025 16:04
3361,4617,PayPal Transfer $8025.1,8025.1,"Port Michellemouth, Gambia",22-01-2025 21:48
3362,1456,Gas Station Payment $8772.85,8772.85,"Danahaven, Mozambique",11-01-2025 23:00
3363,2466,Amazon Purchase $6143.06,6143.06,"Reedport, Turks and Caicos Islands",20-02-2025 21:17
3364,3624,Walmart Shopping $1118.61,1118.61,"Smithton, Russian Federation",19-02-2025 18:47
3365,3906,Suspicious Wire Transfer $1565.32,1565.32,"West Laura, Norway",14-01-2025 13:20
3366,3738,Amazon Purchase $8204.05,8204.05,"Port John, Saint Kitts and Nevis",13-02-2025 23:46
3367,2711,Amazon Purchase $7476.8,7476.8,"North Maryville, South Africa",11-01-2025 10:47
3368,1855,Gas Station Payment $3030.98,3030.98,"Angelaton, Western Sahara",20-01-2025 23:35
3369,2827,Suspicious Wire Transfer $770.29,770.29,"New Nicoleview, Somalia",11-02-2025 06:43
3370,3149,Walmart Shopping $9646.25,9646.25,"East Rachelborough, Greenland",04-02-2025 19:27
3371,2326,Walmart Shopping $8302.3,8302.3,"South Carlaville, Iran",23-01-2025 00:17
3372,1396,Walmart Shopping $405.3,405.3,"Jasminefort, Nigeria",19-02-2025 18:52
3373,4189,Walmart Shopping $2571.76,2571.76,"Lake Jamiebury, Micronesia",04-02-2025 22:08
3374,3672,Credit Card Payment $9834.8,9834.8,"Jamesfurt, Guam",04-02-2025 01:14
3375,3339,Gas Station Payment $9221.2,9221.2,"Thomaston, Spain",15-01-2025 06:24
3376,4162,Amazon Purchase $3254.67,3254.67,"Lake Vincent, Mauritania",08-02-2025 03:22
3377,2738,Gas Station Payment $3169.93,3169.93,"Pacechester, French Polynesia",06-02-2025 20:33
3378,3931,Credit Card Payment $768.71,768.71,"Jasonmouth, Jamaica",09-03-2025 08:21
3379,1752,Gas Station Payment $5350.01,5350.01,"New Ryan, American Samoa",07-03-2025 18:43
3380,1990,PayPal Transfer $7082.09,7082.09,"Bowershaven, Uganda",18-01-2025 20:07
3381,2524,Amazon Purchase $374.69,374.69,"Antonioborough, Wallis and Futuna",19-02-2025 13:44
3382,2236,PayPal Transfer $1440.41,1440.41,"Kristinaside, Ghana",23-01-2025 02:49
3383,1432,Credit Card Payment $4656.43,4656.43,"Acostachester, Mali",05-01-2025 08:42
3384,2158,Gas Station Payment $3898.25,3898.25,"West Andreatown, Swaziland",09-01-2025 18:52
3385,4900,PayPal Transfer $7869.43,7869.43,"Michaelport, Tunisia",15-02-2025 21:08
3386,1102,Amazon Purchase $4701.43,4701.43,"Gordonmouth, South Africa",07-02-2025 04:46
3387,1845,Suspicious Wire Transfer $4138.23,4138.23,"Rogersland, Tonga",24-02-2025 09:35
3388,3272,Credit Card Payment $3373.62,3373.62,"North Aprilton, Jersey",30-01-2025 06:34
3389,3078,Gas Station Payment $864.9,864.9,"Thomasmouth, Turkey",06-02-2025 18:25
3390,2881,Credit Card Payment $4909.89,4909.89,"Kathrynberg, Israel",15-01-2025 20:30
3391,2322,Amazon Purchase $3224.09,3224.09,"Rodneytown, Svalbard & Jan Mayen Islands",04-02-2025 17:09
3392,2475,Amazon Purchase $6310.13,6310.13,"North Julie, Namibia",06-02-2025 07:29
3393,1624,Walmart Shopping $3955.02,3955.02,"Brownhaven, Afghanistan",28-01-2025 22:22
